2375 	1647 	2836 	1175 	2414 	785 	1603 	840 	1769 	1539 	2354 	777 	547 	1603 	2366 	1736 	1060 	1405 	1103 	1269
2123 	2631 	2523 	1828 	2959 	1635 	2472 	946 	1656 	1107 	1538 	1270 	2956 	2243 	1086 	1030 	876 	2075 	2492 	1857
1312 	1694 	2730 	2533 	1014 	2502 	921 	2840 	1905 	1503 	2405 	1071 	643 	1117 	1756 	1899 	2766 	2359 	1022 	2088
2546 	2609 	2529 	1427 	911 	1143 	939 	1160 	1749 	2810 	1028 	598 	1911 	1428 	759 	2726 	2929 	1416 	1465 	2785
2046 	2675 	2073 	1055 	1726 	2529 	1489 	695 	2777 	1110 	1137 	2388 	1075 	1052 	2014 	1371 	921 	1351 	1424 	898
655 	1814 	2297 	1136 	2076 	503 	2304 	643 	2649 	1393 	2560 	655 	871 	2822 	1718 	1590 	1191 	1352 	1216 	1093
944 	2180 	1166 	2955 	1415 	1062 	1434 	1388 	1611 	2152 	2233 	2411 	1610 	1965 	810 	903 	945 	2580 	2911 	2910
564 	977 	1481 	2368 	2435 	2304 	1595 	1720 	852 	505 	741 	1260 	969 	2807 	749 	2179 	2271 	2252 	1095 	879
1951 	2942 	2558 	1311 	2134 	2270 	2871 	1206 	2148 	2325 	1898 	556 	2545 	1295 	2783 	776 	907 	1567 	1129 	1152
2161 	1694 	842 	574 	1576 	2305 	724 	1311 	878 	2290 	2500 	2194 	1626 	1450 	1065 	754 	1707 	1943 	880 	2318
2288 	1635 	933 	901 	2977 	559 	1289 	1367 	2753 	1169 	2701 	2539 	703 	2925 	2029 	1870 	1190 	2520 	2776 	2999
820 	2884 	2566 	790 	2036 	1979 	2798 	1438 	1494 	518 	1388 	2539 	2364 	931 	2493 	1339 	931 	518 	619 	948
1296 	1034 	693 	680 	2119 	1759 	2783 	1881 	2123 	815 	1299 	530 	2053 	2294 	2953 	952 	969 	917 	556 	2637
1580 	2560 	1237 	2381 	1281 	642 	1454 	2304 	1157 	2309 	1360 	2838 	1117 	2283 	1445 	1887 	2324 	2057 	510 	1833
1766 	1820 	959 	2280 	1619 	541 	2721 	2178 	1282 	596 	1932 	2545 	592 	1481 	2122 	564 	2757 	1919 	2637 	1225
2765 	2506 	1741 	515 	2242 	2799 	2324 	1205 	732 	966 	1491 	2826 	1049 	709 	1126 	767 	1763 	1110 	2884 	2537
2882 	2242 	2936 	2745 	1221 	1628 	742 	681 	1774 	2388 	2609 	592 	2790 	1363 	1433 	1015 	704 	1434 	1535 	721
2188 	1240 	656 	524 	1494 	2341 	586 	776 	2173 	1706 	1382 	2240 	869 	2362 	1380 	2038 	2856 	721 	1943 	2027
2809 	1267 	1377 	2206 	1749 	2260 	792 	2766 	2976 	1582 	2807 	1471 	1236 	2547 	1642 	2102 	2679 	919 	978 	1400
684 	2904 	1904 	1796 	2291 	801 	717 	845 	2745 	1685 	1760 	2967 	2444 	2477 	2671 	1408 	2568 	2423 	2139 	2464
1076 	852 	2647 	919 	1142 	2187 	2840 	2928 	1566 	1103 	2939 	2811 	2133 	751 	563 	1231 	2298 	1873 	2475 	2087
1744 	2595 	2473 	2868 	2219 	1502 	2577 	1919 	1609 	527 	2930 	1836 	2866 	1403 	2637 	1579 	1920 	2037 	981 	1553
1948 	2750 	2414 	2914 	1044 	2810 	859 	1254 	907 	1556 	2272 	1917 	647 	1144 	816 	746 	1173 	595 	764 	1756
1415 	2089 	2820 	2916 	2485 	1654 	652 	1903 	2770 	2643 	2301 	1373 	2446 	1647 	2564 	1672 	744 	1149 	1969 	1216
1869 	1287 	2265 	669 	1864 	1553 	1388 	543 	1660 	2959 	1343 	1405 	1850 	737 	2705 	1112 	1073 	2738 	665 	2940
512 	1625 	2515 	1439 	2771 	911 	1867 	2805 	2314 	925 	2766 	1390 	2523 	933 	2684 	503 	783 	1205 	1812 	2730
2766 	727 	572 	874 	2754 	2875 	1527 	1368 	1377 	2790 	1092 	1222 	1913 	1810 	2091 	2907 	963 	2290 	1858 	2696
2127 	563 	2968 	1042 	1445 	1969 	2774 	2655 	635 	691 	2179 	1444 	851 	2795 	2695 	1378 	2637 	2426 	2444 	533
848 	1656 	2146 	1453 	1158 	2715 	792 	2385 	1409 	2289 	1410 	875 	1157 	1879 	1827 	2227 	1025 	2714 	2478 	1412
1136 	1410 	1531 	1067 	2160 	1762 	1725 	2360 	829 	1483 	2623 	1472 	2941 	1961 	2224 	1528 	2598 	1585 	2128 	1783
904 	1166 	1561 	1710 	1413 	2268 	686 	2000 	2231 	1778 	2135 	850 	1829 	556 	2166 	1406 	1543 	1845 	1735 	2264
1435 	1560 	723 	1627 	800 	1240 	2084 	1980 	2217 	1478 	2816 	894 	2898 	1211 	1993 	2467 	1755 	1246 	2150 	1402
1325 	2385 	988 	2951 	2431 	1009 	1737 	1183 	806 	822 	616 	908 	2438 	1877 	2151 	2185 	1767 	970 	2267 	1207
